IdVendedor,NombreVendedor,MesVenta,AñoVenta,Ventas
254,José Gutierrez,11,2022,30433.16
338,Luis Cruz,11,2022,16090.18
119,Luis Rodríguez,12,2022,33060.85
333,Carlos Cruz,4,2022,21051.9
155,Antonio Gómez,8,2022,10023.85
90,Raúl Cruz,7,2021,39305.45
320,Marta Martínez,1,2022,41774.81
37,Ana Morales,2,2023,33071.33
179,Jorge Martínez,7,2023,14194.6
398,María Cruz,5,2021,6410.78
290,Rosa Díaz,7,2023,36132.99
238,Ana García,1,2022,6890.6
372,Sofía Gómez,7,2021,11537.15
394,Sofía Ramírez,1,2022,27726.84
65,María Gómez,2,2021,25743.1
242,Raúl López,8,2023,31144.97
118,Antonio García,11,2021,36253.56
244,José Torres,8,2022,29982.03
34,María Silva,7,2021,10948.56
400,Carlos López,9,2022,19176.3
303,Jorge García,3,2022,5270.83
243,Elena Torres,12,2022,31463.05
333,Carlos Cruz,2,2023,39765.9
88,Antonio Silva,8,2022,36763.37
106,José Martínez,12,2023,22451.53
309,Miguel Díaz,8,2023,33629.79
37,Ana Morales,9,2023,10449.11
28,Rosa Ortiz,3,2022,19542.49
307,Elena Morales,12,2021,13737.07
34,María Silva,12,2021,46055.17
210,Jorge Ortiz,2,2021,45568.42
258,Francisco Mendoza,9,2023,47331.78
131,María Ortiz,4,2021,49243.16
256,Luis Gómez,3,2022,14421.66
187,Raúl García,1,2023,29994.48
362,José García,4,2021,44053.62
257,Antonio Pérez,4,2022,46897.12
3,Manuel Gómez,10,2022,32436.05
349,José Pérez,8,2021,43179.75
132,Jorge Morales,11,2023,9980.06
256,Luis Gómez,1,2023,47443.75
331,Jorge Torres,6,2021,25484.4
134,Sofía González,1,2022,33862.23
215,Marta Morales,8,2021,23070.11
88,Antonio Silva,4,2022,24874.02
87,Marta López,2,2022,33645.52
82,Pedro Gutierrez,5,2021,42905.68
298,Francisco Martínez,3,2021,40160.63
211,José González,6,2021,14341.2
355,Miguel Ortiz,6,2023,42629.57
364,Jorge Mendoza,10,2021,31903.31
226,Ana Rodríguez,4,2021,10634.63
348,Lucía González,6,2021,7816.91
11,Francisco Silva,12,2023,44713.12
60,María Flores,8,2023,18627.49
236,Carlos Morales,6,2023,15882.33
224,Manuel Díaz,8,2022,49808.63
139,Lucía Castro,4,2022,44125.18
157,Raúl Martínez,12,2022,21754.61
120,Marta Silva,1,2022,32854.62
333,Carlos Cruz,2,2023,19901.92
116,Antonio Díaz,8,2021,37420.07
183,Luis Pérez,2,2023,47327.79
78,Lucía Mendoza,1,2022,35564.5
9,Manuel Rodríguez,2,2021,18763.16
346,Juan González,11,2023,36923.44
104,Marta García,2,2021,20497.35
22,Miguel Castro,12,2022,47886.5
132,Jorge Morales,2,2023,25243.74
259,Miguel Rodríguez,7,2021,23622.54
268,María Torres,3,2023,17482.68
279,Luis Díaz,10,2022,14423.45
398,María Cruz,3,2021,12373.76
246,Juan Morales,1,2021,20313.22
215,Marta Morales,12,2021,29069.96
169,Francisco Rivera,1,2022,16019.16
41,Manuel Rivera,11,2023,19314.93
309,Miguel Díaz,9,2021,48140.42
253,Manuel Ortiz,4,2021,32600.58
366,María López,6,2022,45451.82
350,José Ramírez,1,2023,39782.54
113,Elena Cruz,7,2021,37792.22
316,Ana Silva,2,2022,35543.41
14,Lucía Díaz,10,2022,33984.79
377,Ana Gutierrez,7,2021,17735.83
354,Raúl Pérez,3,2023,33829.96
236,Carlos Morales,7,2021,8646.14
122,María Rivera,1,2023,29115.46
103,Laura Castro,6,2023,29575.85
333,Carlos Cruz,9,2022,49275.3
197,Lucía Pérez,3,2023,25135.33
273,María Ramírez,12,2023,46618.45
203,Lucía Ramírez,5,2023,33889.79
322,Lucía Flores,10,2021,9436.95
212,María Pérez,2,2023,30034.41
144,Francisco González,2,2022,49888.33
340,Carlos Rodríguez,3,2023,26768.53
383,Francisco Rodríguez,11,2021,7829.8
44,Luis Castro,12,2023,20430.49
114,Rosa Pérez,8,2022,27520.64
20,Luis Rivera,10,2022,18933.46
171,Pedro González,10,2021,11810.16
275,Laura Morales,2,2023,42215.68
194,Antonio Rodríguez,3,2022,9971.3
345,Elena Pérez,5,2021,47076.8
33,Elena Martínez,4,2022,40301.99
17,Sofía Torres,4,2023,43441.29
390,Jorge Rivera,4,2021,23362.85
390,Jorge Rivera,3,2022,39705.53
133,Raúl Torres,7,2022,11960.3
289,Sofía Rivera,3,2021,28836.8
143,Carlos Ramírez,11,2022,11173.57
148,Marta Ortiz,9,2023,45142.45
43,Manuel Silva,7,2022,22701.93
333,Carlos Cruz,5,2021,41723.74
134,Sofía González,3,2021,8857.01
343,Manuel López,6,2023,35259.09
141,Rosa Sánchez,12,2023,29864.71
258,Francisco Mendoza,6,2021,21954.5
75,Juan Flores,10,2023,23153.22
199,Manuel Mendoza,2,2023,20884.39
109,Jorge Silva,1,2022,6971.7
242,Raúl López,12,2022,21241.96
107,Elena Gómez,9,2023,28368.61
383,Francisco Rodríguez,3,2022,18438.87
275,Laura Morales,10,2023,25272.58
276,Jorge Gutierrez,7,2022,24666.49
281,Juan Mendoza,9,2021,36942.92
101,Laura Torres,7,2022,20274.11
339,Carlos Flores,6,2021,45527.02
170,Antonio González,10,2022,10046.35
1,José Mendoza,7,2022,38724.77
66,Marta Díaz,6,2022,29152.97
165,Juan Rodríguez,12,2023,32690.2
29,Elena Flores,12,2023,39292.47
384,Laura Silva,2,2021,6208.32
80,Rosa López,7,2022,25255.62
96,Lucía Sánchez,6,2022,34032.9
21,Juan López,1,2021,46545.66
259,Miguel Rodríguez,5,2023,47691.18
202,Carmen González,2,2021,44274.89
54,Juan Martínez,9,2021,9275.71
391,José Flores,11,2021,30256.12
49,Sofía Flores,7,2022,5449.56
335,Elena García,2,2022,34998.63
75,Juan Flores,7,2021,43687.55
207,Laura Gutierrez,3,2023,9836.5
140,Antonio Martínez,9,2022,27470.31
86,Juan Castro,10,2023,9174.53
200,Manuel Morales,2,2023,12904.15
294,Marta Sánchez,10,2023,22133.05
156,Miguel Pérez,11,2021,40312.47
279,Luis Díaz,6,2023,43404.96
50,José Gómez,9,2023,24648.68
51,Carmen Rivera,2,2021,7147.2
79,José Castro,2,2023,42743.45
213,María García,3,2021,46478.14
318,Pedro Martínez,8,2021,30207.24
319,Manuel Flores,12,2021,23814.18
397,Sofía Castro,2,2023,48561.83
136,Carmen Silva,11,2022,21722.72
363,Ana Ramírez,8,2022,11623.08
325,Elena Silva,6,2021,36566.8
328,Jorge Rodríguez,2,2022,35499.97
229,Ana Castro,10,2022,17293.61
51,Carmen Rivera,12,2022,21674.21
12,Pedro Morales,7,2022,43048.04
183,Luis Pérez,2,2021,31205.9
47,Manuel Ramírez,10,2021,7667.64
261,Elena López,8,2022,17496.12
5,Raúl Silva,1,2021,18510.33
77,Raúl Castro,5,2022,7054.48
323,Jorge Castro,7,2022,9775.46
347,Carlos Gómez,12,2023,43634.44
107,Elena Gómez,3,2021,41628.46
227,Raúl Sánchez,3,2021,8600.86
154,Laura Mendoza,12,2022,24606.21
83,Pedro García,5,2021,21014.87
174,Antonio Ortiz,7,2021,28455.65
160,Raúl Ortiz,4,2023,33541.06
244,José Torres,2,2022,35689.17
388,Pedro Rodríguez,12,2021,46197.82
330,Pedro Sánchez,8,2022,42975.84
64,Jorge Cruz,6,2022,30236.87
268,María Torres,3,2022,22974.96
345,Elena Pérez,6,2021,32681.83
107,Elena Gómez,6,2023,49476.25
326,Antonio López,2,2021,42730.87
19,Marta Flores,8,2022,27173.61
59,José Sánchez,11,2022,45577.99
148,Marta Ortiz,8,2021,26680.16
282,Rosa Morales,11,2022,43194.51
333,Carlos Cruz,9,2022,47606.41
365,Marta Rivera,10,2021,27215.25
183,Luis Pérez,2,2022,30415.72
38,Laura Martínez,8,2022,24676.93
192,Raúl González,5,2021,6085.75
96,Lucía Sánchez,11,2023,35483.6
66,Marta Díaz,10,2021,17351.05
169,Francisco Rivera,3,2021,49960.65
225,Carlos Mendoza,8,2021,45765.68
33,Elena Martínez,10,2023,27673.68
286,Lucía Torres,4,2023,40001.94
274,Carmen Ramírez,5,2021,6370.67
368,Sofía Silva,1,2021,11615.48
63,Sofía Díaz,12,2022,44926.16
80,Rosa López,1,2021,31346.21
238,Ana García,7,2021,22842.16
350,José Ramírez,4,2023,41526.25
252,Francisco Gutierrez,6,2023,36054.4
353,Miguel Martínez,8,2022,23235.73
92,Miguel López,2,2022,34925.59
385,Pedro Ramírez,10,2022,16865.23
134,Sofía González,11,2022,42736.29
164,Raúl Rivera,1,2021,18588.06
118,Antonio García,7,2021,44321.33
93,Pedro Rivera,7,2022,16041.83
361,Sofía López,9,2021,25593.68
248,Marta Ramírez,10,2023,24052.54
267,Miguel Gómez,7,2023,49872.6
149,Manuel González,8,2021,12825.27
5,Raúl Silva,3,2021,39814.98
390,Jorge Rivera,10,2023,12087.0
389,Rosa Castro,11,2021,26333.49
334,Laura López,12,2023,14483.05
347,Carlos Gómez,8,2022,45016.99
26,Jorge López,9,2021,41340.05
294,Marta Sánchez,6,2021,22705.71
310,Rosa Gutierrez,2,2021,18857.95
112,Miguel Gutierrez,10,2023,23954.68
344,María González,5,2022,42649.0
45,Luis Ortiz,10,2023,41537.26
98,Carlos Díaz,3,2022,29697.92
380,Carlos Ortiz,4,2023,14638.31
2,Jorge Sánchez,4,2023,14161.58
105,Lucía Silva,10,2023,42478.91
31,Pedro Pérez,12,2022,28515.26
164,Raúl Rivera,1,2023,49422.47
94,Francisco Cruz,3,2021,46130.11
46,Miguel González,10,2023,11365.43
317,Luis Torres,11,2021,40884.86
110,Ana Gómez,3,2022,24347.03
26,Jorge López,7,2022,24022.93
164,Raúl Rivera,2,2022,49883.12
63,Sofía Díaz,8,2023,48521.33
258,Francisco Mendoza,12,2022,21437.61
196,Rosa Mendoza,2,2023,23829.65
97,Raúl Díaz,4,2021,28924.41
72,Marta Gómez,9,2023,44091.42
172,Rosa Silva,3,2022,16052.42
142,Juan Torres,9,2023,37191.21
216,Elena Sánchez,2,2022,22537.37
220,Antonio Morales,1,2022,43662.87
3,Manuel Gómez,10,2021,38186.6
303,Jorge García,2,2022,8607.17
147,Francisco Morales,4,2021,44749.06
272,Rosa Flores,9,2022,18877.67
5,Raúl Silva,11,2022,43568.55
374,Miguel Mendoza,12,2021,17286.95
337,Marta Torres,6,2023,46125.05
248,Marta Ramírez,4,2023,14332.62
162,Carmen Mendoza,4,2022,17031.32
283,Rosa Torres,9,2023,44563.42
371,Carlos Gutierrez,11,2023,24124.67
44,Luis Castro,10,2023,47816.95
330,Pedro Sánchez,11,2023,27870.28
321,Antonio Sánchez,5,2023,9917.6
303,Jorge García,10,2022,40840.05
331,Jorge Torres,4,2021,40380.78
69,Raúl Ramírez,12,2021,30522.16
4,Lucía Rivera,5,2021,49197.2
379,Juan Silva,7,2022,25912.48
85,José Rivera,9,2021,10982.63
288,Elena Rodríguez,11,2023,14246.54
187,Raúl García,10,2023,45684.31
239,Laura Sánchez,6,2021,9198.36
397,Sofía Castro,4,2023,39289.33
149,Manuel González,9,2023,40490.27
265,Juan Cruz,3,2023,45259.19
27,Elena Castro,10,2021,13483.69
243,Elena Torres,6,2023,49116.02
252,Francisco Gutierrez,4,2021,28735.46
25,Carmen Morales,10,2021,27128.04
35,Raúl Gómez,5,2023,18414.79
103,Laura Castro,11,2023,48613.45
58,Francisco García,8,2021,41519.51
75,Juan Flores,6,2021,37861.52
74,Carmen Torres,11,2022,17523.75
381,Antonio Cruz,3,2021,23680.77
24,Ana González,10,2022,34501.89
42,Juan García,6,2023,22847.55
343,Manuel López,2,2021,42096.49
318,Pedro Martínez,2,2021,48962.47
214,Carlos González,2,2021,18426.47
141,Rosa Sánchez,5,2022,15702.26
72,Marta Gómez,2,2023,10867.15
213,María García,6,2021,11713.75
227,Raúl Sánchez,6,2022,9170.97
177,Ana Martínez,6,2023,9419.73
1,José Mendoza,4,2021,27405.5
17,Sofía Torres,11,2023,48175.3
187,Raúl García,8,2021,46076.8
105,Lucía Silva,5,2022,24473.6
381,Antonio Cruz,4,2022,26933.22
26,Jorge López,4,2023,37276.88
14,Lucía Díaz,5,2021,35089.2
387,Sofía Cruz,6,2021,23920.7
372,Sofía Gómez,10,2021,28549.1
335,Elena García,8,2023,46022.08
282,Rosa Morales,3,2022,18425.3
178,Carmen Rodríguez,12,2021,20047.23
179,Jorge Martínez,8,2021,42667.46
380,Carlos Ortiz,3,2023,38089.74
356,José López,3,2023,9972.75
196,Rosa Mendoza,3,2023,15555.67
285,Sofía Martínez,8,2023,13266.73
108,Carmen Cruz,11,2021,42038.83
239,Laura Sánchez,6,2023,47960.84
238,Ana García,3,2023,43829.49
129,Miguel Sánchez,9,2022,24998.19
33,Elena Martínez,5,2021,16044.32
69,Raúl Ramírez,2,2023,49654.26
36,Raúl Gutierrez,2,2021,27354.84
168,Antonio Castro,5,2021,33548.01
260,Pedro Castro,7,2022,13665.38
264,Elena Rivera,11,2022,49280.47
87,Marta López,9,2021,10522.44
24,Ana González,1,2021,19250.48
334,Laura López,1,2021,28989.71
55,Ana Torres,10,2023,35697.35
280,Carmen López,3,2022,49486.39
282,Rosa Morales,2,2021,6685.86
105,Lucía Silva,7,2021,15265.19
181,Juan Pérez,12,2022,36031.77
253,Manuel Ortiz,10,2021,13428.25
84,Luis Gutierrez,7,2021,26004.78
339,Carlos Flores,8,2021,40446.44
251,Lucía Cruz,8,2022,29454.32
181,Juan Pérez,1,2023,36905.41
136,Carmen Silva,7,2022,37465.5
40,Manuel Torres,6,2022,41854.14
183,Luis Pérez,5,2023,8181.1
326,Antonio López,4,2021,16018.87
59,José Sánchez,5,2021,40465.99
320,Marta Martínez,11,2023,20844.65
258,Francisco Mendoza,5,2021,19001.57
152,Laura González,8,2021,16294.67
113,Elena Cruz,10,2022,48131.42
142,Juan Torres,3,2021,7184.92
85,José Rivera,12,2022,47623.61
171,Pedro González,7,2023,49670.26
234,Antonio Torres,1,2021,42393.02
368,Sofía Silva,12,2023,8639.02
232,Francisco Ramírez,12,2023,49127.23
71,María Castro,9,2021,24623.96
274,Carmen Ramírez,12,2022,5688.65
197,Lucía Pérez,6,2023,47622.23
209,Pedro Silva,5,2023,48835.43
175,Rosa Cruz,8,2022,49676.68
262,Marta Rodríguez,1,2021,41778.23
85,José Rivera,9,2023,16169.14
354,Raúl Pérez,10,2022,14562.22
260,Pedro Castro,5,2022,32261.43
151,Carmen Ortiz,6,2021,44271.01
265,Juan Cruz,5,2021,28161.11
380,Carlos Ortiz,8,2022,48767.33
223,María Mendoza,8,2023,6870.98
286,Lucía Torres,12,2021,21320.15
116,Antonio Díaz,3,2023,9066.52
90,Raúl Cruz,10,2023,16458.39
96,Lucía Sánchez,11,2021,39391.79
381,Antonio Cruz,4,2023,41024.77
96,Lucía Sánchez,6,2023,16098.7
247,Carlos García,11,2022,20896.01
70,Sofía Pérez,11,2022,41151.59
139,Lucía Castro,7,2022,40023.98
77,Raúl Castro,9,2021,12774.32
103,Laura Castro,7,2021,29840.19
194,Antonio Rodríguez,1,2022,7331.87
125,Manuel Castro,12,2023,28499.89
105,Lucía Silva,5,2022,36131.9
207,Laura Gutierrez,10,2022,28770.22
347,Carlos Gómez,1,2023,21347.25
29,Elena Flores,5,2021,6988.78
69,Raúl Ramírez,10,2023,16506.15
373,Luis Martínez,3,2022,42846.25
276,Jorge Gutierrez,2,2021,26233.36
146,Lucía Gutierrez,2,2021,40016.53
132,Jorge Morales,7,2022,17700.52
212,María Pérez,12,2022,14186.51
107,Elena Gómez,11,2022,10349.68
367,Luis López,3,2023,25098.79
399,Sofía Morales,4,2022,22741.56
396,Rosa Gómez,10,2022,32161.35
245,Luis Morales,11,2021,24766.94
347,Carlos Gómez,10,2022,40219.36
69,Raúl Ramírez,4,2021,35028.91
81,Elena Mendoza,6,2021,40304.32
57,Luis González,7,2021,8303.17
161,Jorge Pérez,10,2021,42623.41
176,José Morales,10,2022,15873.01
39,Manuel Gutierrez,7,2021,12842.86
76,Miguel Ramírez,8,2022,42562.82
199,Manuel Mendoza,11,2022,30086.51
217,Laura Gómez,3,2021,40745.01
201,Antonio Gutierrez,5,2023,11378.72
59,José Sánchez,3,2021,36179.12
299,Raúl Rodríguez,10,2021,14331.43
21,Juan López,5,2023,19378.3
386,Marta Castro,3,2023,10794.42
3,Manuel Gómez,10,2022,29518.27
291,Carlos Pérez,5,2022,31119.45
63,Sofía Díaz,2,2022,42995.71
335,Elena García,4,2022,43450.69
350,José Ramírez,8,2022,9958.8
207,Laura Gutierrez,8,2021,7593.02
356,José López,4,2021,17095.2
137,Francisco López,11,2022,28846.26
217,Laura Gómez,7,2022,45349.75
109,Jorge Silva,12,2021,34169.8
197,Lucía Pérez,1,2023,37061.16
122,María Rivera,12,2023,46649.0
74,Carmen Torres,3,2021,30037.8
255,Luis Flores,10,2022,18888.19
75,Juan Flores,2,2023,19251.16
308,Juan Ortiz,7,2022,32967.48
107,Elena Gómez,8,2022,48442.11
381,Antonio Cruz,1,2021,6734.26
44,Luis Castro,11,2023,24874.35
26,Jorge López,3,2021,13409.5
297,Luis Mendoza,2,2023,16406.14
389,Rosa Castro,6,2023,29991.88
25,Carmen Morales,10,2021,30465.39
349,José Pérez,7,2023,35168.29
163,Manuel García,9,2023,37537.94
191,Juan Sánchez,12,2022,26032.12
214,Carlos González,4,2023,49130.05
330,Pedro Sánchez,6,2022,6255.48
18,Ana Flores,3,2022,25342.85
250,Carlos Martínez,9,2021,40563.77
101,Laura Torres,5,2022,24767.33
245,Luis Morales,9,2021,41957.56
190,Lucía Rodríguez,1,2021,46662.35
51,Carmen Rivera,5,2021,9862.45
388,Pedro Rodríguez,7,2023,8218.4
244,José Torres,1,2022,24107.56
217,Laura Gómez,5,2023,25318.61
172,Rosa Silva,4,2021,47161.38
371,Carlos Gutierrez,8,2023,12413.76
130,Ana Ortiz,10,2023,22339.47
159,Antonio Rivera,4,2021,13846.9
216,Elena Sánchez,4,2022,21646.34
5,Raúl Silva,7,2022,8469.53
242,Raúl López,11,2022,29382.6
138,Lucía García,6,2022,45956.08
324,Francisco Pérez,11,2023,16302.29
67,Francisco Ortiz,11,2021,23023.28
317,Luis Torres,12,2021,44129.26
79,José Castro,2,2021,32003.33
190,Lucía Rodríguez,4,2022,9177.93
219,Luis Ramírez,8,2023,10890.79
349,José Pérez,7,2021,16144.77
64,Jorge Cruz,2,2021,49040.47
391,José Flores,9,2023,12101.37
50,José Gómez,1,2023,49545.33
292,María Sánchez,12,2023,13429.84
155,Antonio Gómez,7,2023,10473.33
135,José Díaz,2,2023,13823.47
3,Manuel Gómez,2,2023,8270.71
241,Miguel Rivera,7,2021,22271.14
73,Jorge Díaz,11,2022,43193.79
176,José Morales,2,2021,37766.18
140,Antonio Martínez,7,2023,11419.81
137,Francisco López,7,2023,28500.86
150,María Gutierrez,11,2021,23668.66
253,Manuel Ortiz,9,2021,25630.86
30,Sofía Rodríguez,7,2022,17643.31
127,Pedro Gómez,9,2021,19695.52
291,Carlos Pérez,5,2022,36867.19
143,Carlos Ramírez,11,2022,35467.34
370,Ana Sánchez,9,2021,35088.66
218,Rosa Ramírez,8,2021,14217.56
53,Rosa García,11,2021,12204.59
297,Luis Mendoza,1,2021,48053.49
90,Raúl Cruz,4,2023,19626.04
341,Sofía Ortiz,5,2023,45260.89
38,Laura Martínez,12,2022,8904.4
325,Elena Silva,8,2022,39468.56
190,Lucía Rodríguez,7,2021,15711.62
186,Laura García,6,2022,46632.68
340,Carlos Rodríguez,9,2022,27492.7
18,Ana Flores,4,2023,34383.28
108,Carmen Cruz,4,2023,35725.61
175,Rosa Cruz,9,2021,30376.99
325,Elena Silva,10,2023,27751.69
108,Carmen Cruz,10,2022,38635.82
224,Manuel Díaz,8,2021,29895.6
215,Marta Morales,7,2022,42110.41
294,Marta Sánchez,10,2022,43169.47
319,Manuel Flores,2,2022,18223.27
9,Manuel Rodríguez,4,2022,19427.22
323,Jorge Castro,8,2023,39233.12
64,Jorge Cruz,3,2021,42670.0
150,María Gutierrez,8,2022,9306.45
219,Luis Ramírez,11,2021,43567.47
75,Juan Flores,8,2021,8253.99
255,Luis Flores,9,2023,8245.7
377,Ana Gutierrez,1,2023,11532.73
128,Juan Gómez,7,2022,11763.54
354,Raúl Pérez,2,2022,28424.93
254,José Gutierrez,9,2022,29950.35
278,Pedro Ortiz,2,2022,15009.48
398,María Cruz,10,2022,8145.99
66,Marta Díaz,8,2021,8539.96
286,Lucía Torres,4,2022,22195.54
106,José Martínez,3,2021,28290.38
312,Marta Gutierrez,12,2022,26059.58
3,Manuel Gómez,11,2021,10704.02
173,Juan Gutierrez,7,2022,17674.41
325,Elena Silva,11,2021,9456.02
161,Jorge Pérez,7,2023,21117.63
22,Miguel Castro,5,2021,43343.76
118,Antonio García,6,2023,49511.9
62,Sofía Sánchez,12,2022,30151.81
398,María Cruz,10,2023,17616.42
344,María González,4,2021,34234.44
19,Marta Flores,6,2021,43918.35
351,Pedro Torres,7,2022,19065.86
293,Pedro Mendoza,2,2021,41134.48
130,Ana Ortiz,7,2022,15347.51
351,Pedro Torres,8,2022,10759.38
58,Francisco García,2,2021,43848.62
400,Carlos López,5,2022,17229.64
304,Pedro Díaz,10,2023,44254.98
146,Lucía Gutierrez,2,2022,31293.92
4,Lucía Rivera,12,2021,37873.62
53,Rosa García,1,2023,38901.84
89,Pedro Flores,1,2021,13215.37
104,Marta García,9,2022,45031.71
254,José Gutierrez,8,2021,37647.59
384,Laura Silva,6,2021,24241.58
28,Rosa Ortiz,7,2022,27514.97
30,Sofía Rodríguez,9,2021,32291.23
247,Carlos García,4,2022,47291.4
399,Sofía Morales,9,2021,48371.82
193,Rosa Martínez,2,2021,38751.54
71,María Castro,3,2022,44532.54
273,María Ramírez,12,2023,21780.25
346,Juan González,8,2022,18249.46
36,Raúl Gutierrez,7,2023,23716.29
227,Raúl Sánchez,11,2023,5682.24
88,Antonio Silva,7,2021,18628.23
329,Sofía Mendoza,7,2021,5935.91
98,Carlos Díaz,6,2023,41702.01
29,Elena Flores,4,2022,32608.04
176,José Morales,4,2022,19879.45
394,Sofía Ramírez,6,2021,5448.82
181,Juan Pérez,2,2022,5932.61
174,Antonio Ortiz,9,2021,31484.73
247,Carlos García,1,2023,49400.13
366,María López,11,2021,30304.02
338,Luis Cruz,3,2021,6562.8
192,Raúl González,2,2021,9438.84
29,Elena Flores,3,2021,38884.27
321,Antonio Sánchez,3,2022,15534.67
137,Francisco López,1,2021,42047.7
258,Francisco Mendoza,9,2023,6775.13
355,Miguel Ortiz,9,2022,31121.46
87,Marta López,10,2022,17295.89
293,Pedro Mendoza,6,2021,46337.5
15,José Rodríguez,6,2021,30397.56
212,María Pérez,7,2023,25616.51
255,Luis Flores,1,2022,37667.38
159,Antonio Rivera,8,2022,46498.59
123,Miguel Cruz,10,2023,27718.82
369,Francisco Flores,1,2023,16163.62
327,Raúl Mendoza,11,2022,24248.67
205,Antonio Flores,5,2023,46536.96
185,Antonio Ramírez,10,2022,27283.94
297,Luis Mendoza,11,2022,34366.2
391,José Flores,9,2023,30716.15
206,Carmen Martínez,11,2023,22520.87
345,Elena Pérez,9,2021,38950.35
298,Francisco Martínez,12,2023,31005.33
38,Laura Martínez,2,2021,43014.99
386,Marta Castro,3,2021,23498.09
189,Jorge Gómez,10,2023,6095.65
282,Rosa Morales,9,2021,36360.82
40,Manuel Torres,1,2021,14523.3
394,Sofía Ramírez,6,2022,29433.59
256,Luis Gómez,2,2021,22000.4
58,Francisco García,10,2021,27805.37
4,Lucía Rivera,10,2021,14185.68
266,Miguel Torres,7,2022,15113.33
397,Sofía Castro,9,2021,34145.08
92,Miguel López,1,2023,47115.06
50,José Gómez,11,2023,48197.46
340,Carlos Rodríguez,3,2022,45728.6
326,Antonio López,9,2023,37612.75
181,Juan Pérez,11,2023,26766.21
211,José González,5,2022,37025.58
356,José López,3,2022,26703.04
203,Lucía Ramírez,3,2022,43572.19
12,Pedro Morales,4,2023,35776.89
247,Carlos García,3,2021,21055.3
281,Juan Mendoza,9,2023,32219.36
363,Ana Ramírez,2,2021,38304.34
143,Carlos Ramírez,5,2023,21675.6
213,María García,12,2021,35347.25
27,Elena Castro,8,2021,36645.23
4,Lucía Rivera,9,2023,42121.99
385,Pedro Ramírez,4,2021,25680.63
270,Juan Rivera,12,2023,15126.6
143,Carlos Ramírez,2,2022,15096.15
382,Rosa Rodríguez,5,2021,14492.4
87,Marta López,9,2021,12182.26
129,Miguel Sánchez,1,2022,28525.0
2,Jorge Sánchez,5,2021,41224.46
219,Luis Ramírez,4,2022,38778.74
61,Marta Pérez,2,2022,22645.43
342,María Martínez,5,2023,38986.47
183,Luis Pérez,11,2023,33466.04
291,Carlos Pérez,5,2023,39612.11
112,Miguel Gutierrez,12,2022,35381.1
82,Pedro Gutierrez,7,2022,13962.86
131,María Ortiz,11,2021,12708.78
291,Carlos Pérez,3,2022,32346.38
205,Antonio Flores,12,2021,18243.18
227,Raúl Sánchez,3,2021,8237.29
397,Sofía Castro,8,2021,28160.09
398,María Cruz,4,2022,46597.22
71,María Castro,12,2021,44951.61
33,Elena Martínez,6,2023,9035.33
206,Carmen Martínez,10,2023,7280.57
355,Miguel Ortiz,5,2021,34852.9
221,Ana Díaz,1,2022,14027.17
219,Luis Ramírez,10,2022,9422.21
289,Sofía Rivera,11,2023,32197.43
20,Luis Rivera,4,2023,29180.36
283,Rosa Torres,12,2021,27961.32
313,Laura Pérez,4,2022,28900.53
303,Jorge García,3,2022,14670.31
266,Miguel Torres,6,2022,16597.9
103,Laura Castro,5,2021,37651.22
158,Ana Mendoza,5,2022,15995.92
141,Rosa Sánchez,2,2021,9202.64
358,Carmen Gómez,5,2021,11000.77
373,Luis Martínez,5,2023,16777.67
188,Laura Rodríguez,10,2022,11026.85
229,Ana Castro,7,2023,46130.94
337,Marta Torres,12,2022,40330.48
365,Marta Rivera,5,2023,6788.42
383,Francisco Rodríguez,10,2023,45444.44
77,Raúl Castro,6,2023,36807.33
373,Luis Martínez,10,2021,32041.91
150,María Gutierrez,11,2021,35954.78
130,Ana Ortiz,1,2023,30467.79
242,Raúl López,4,2022,8437.54
143,Carlos Ramírez,10,2023,14158.08
188,Laura Rodríguez,8,2023,23431.35
270,Juan Rivera,6,2021,21764.99
27,Elena Castro,3,2021,40358.58
231,Miguel Morales,12,2021,13674.26
371,Carlos Gutierrez,11,2022,28778.01
61,Marta Pérez,9,2023,38515.91
59,José Sánchez,4,2021,13008.4
14,Lucía Díaz,10,2023,47570.2
234,Antonio Torres,7,2022,15905.78
74,Carmen Torres,6,2022,18793.49
151,Carmen Ortiz,10,2023,28836.3
272,Rosa Flores,9,2023,44214.87
27,Elena Castro,1,2021,13834.65
201,Antonio Gutierrez,12,2023,40906.7
151,Carmen Ortiz,2,2022,30522.17
164,Raúl Rivera,1,2023,12198.01
318,Pedro Martínez,4,2021,14898.72
167,María Rodríguez,10,2021,31088.45
195,Manuel Martínez,8,2023,12055.98
104,Marta García,11,2023,35924.12
132,Jorge Morales,12,2023,32167.81
37,Ana Morales,5,2022,44270.35
87,Marta López,8,2023,38796.47
394,Sofía Ramírez,2,2022,45677.3
394,Sofía Ramírez,3,2022,37741.57
284,José Ortiz,3,2022,47167.02
364,Jorge Mendoza,3,2021,30597.02
154,Laura Mendoza,9,2023,44621.16
61,Marta Pérez,6,2021,13132.3
139,Lucía Castro,5,2021,32024.84
384,Laura Silva,4,2022,8792.76
295,Carmen Pérez,2,2021,30695.47
296,Jorge Ramírez,5,2023,29382.14
267,Miguel Gómez,7,2022,32402.87
142,Juan Torres,8,2022,12501.52
137,Francisco López,3,2023,43824.24
370,Ana Sánchez,12,2022,34856.41
49,Sofía Flores,4,2023,38128.94
